subject,predicate,object
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004975
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002494
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001386
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005154
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005240
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005021
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005299
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005567
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0003969
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005249
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0100338
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021680
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024313
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024355
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005114
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0018059
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006670
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006926
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021679
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006669
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005229
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0043579
CHEBI:29007,biolink:related_to,CHEBI:53658
CHEBI:29007,biolink:subclass_of,CHEBI:39410
CHEBI:29007,biolink:subclass_of,CHEBI:38418
CHEBI:29007,biolink:subclass_of,CHEBI:36816
CHEBI:29007,biolink:subclass_of,CHEBI:23066
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001039
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0000827
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006939
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005972
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004652
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005441
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021666
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005246
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0017776
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005845
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006913
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0000889
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021108
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0019632
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0030603
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021678
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002269
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0020920
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006981
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004235
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006681
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004868
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005113
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004471
CHEBI:29007,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005227
CHEBI:35475,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004975
CHEBI:35475,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005180
CHEBI:35475,biolink:treats_or_applied_or_studied_to_treat,MONDO:0008315
CHEBI:35475,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005070
CHEBI:35475,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002531
CHEBI:35475,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005178
CHEBI:35475,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005068
CHEBI:3766,biolink:treats_or_applied_or_studied_to_treat,MONDO:0800105
CHEBI:35476,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001627
CHEBI:35476,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002025
CHEBI:35476,biolink:treats_or_applied_or_studied_to_treat,MONDO:0007187
CHEBI:35476,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004985
CHEBI:35476,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006730
CHEBI:35476,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005260
MONDO:0010869,biolink:related_to,MONDO:0001627
MONDO:0007739,biolink:related_to,MONDO:0001627
MONDO:0007739,biolink:has_phenotype,HP:0000726
MONDO:0007739,biolink:subclass_of,MONDO:0005395
MONDO:0004648,biolink:subclass_of,MONDO:0001627
MONDO:0004648,biolink:has_phenotype,HP:0000726
MONDO:0001945,biolink:related_to,MONDO:0001627
MONDO:0001945,biolink:subclass_of,MONDO:0021095
MONDO:0001945,biolink:subclass_of,MONDO:0006966
MONDO:0002039,biolink:subclass_of,MONDO:0002025
MONDO:0020689,biolink:subclass_of,MONDO:0001627
MONDO:0020689,biolink:related_to,MONDO:0005109
MONDO:0020380,biolink:related_to,MONDO:0001627
MONDO:0020380,biolink:subclass_of,MONDO:0024237
MONDO:0020380,biolink:subclass_of,MONDO:0015547
MONDO:0019977,biolink:subclass_of,MONDO:0001627
MONDO:0019977,biolink:has_phenotype,HP:0000726
MONDO:0019977,biolink:subclass_of,MONDO:0021095
MONDO:0019976,biolink:subclass_of,MONDO:0001627
MONDO:0018591,biolink:related_to,MONDO:0001627
MONDO:0018591,biolink:subclass_of,MONDO:0024237
MONDO:0018425,biolink:related_to,MONDO:0001627
MONDO:0018425,biolink:subclass_of,MONDO:0005395
MONDO:0018307,biolink:related_to,MONDO:0001627
MONDO:0018307,biolink:subclass_of,MONDO:0024237
MONDO:0018307,biolink:subclass_of,MONDO:0015547
MONDO:0018307,biolink:related_to,MONDO:0005559
MONDO:0018307,biolink:subclass_of,MONDO:0019052
MONDO:0018307,biolink:subclass_of,MONDO:0005395
MONDO:0016987,biolink:related_to,MONDO:0001627
MONDO:0016987,biolink:related_to,MONDO:0005559
MONDO:0016987,biolink:subclass_of,MONDO:0005395
MONDO:0011913,biolink:subclass_of,MONDO:0015140
MONDO:0011913,biolink:has_phenotype,HP:0002185
MONDO:0011913,biolink:has_phenotype,HP:0000726
MONDO:0011743,biolink:subclass_of,MONDO:0015140
MONDO:0011743,biolink:has_phenotype,HP:0002185
MONDO:0011743,biolink:has_phenotype,HP:0000726
MONDO:0017276,biolink:subclass_of,MONDO:0024237
MONDO:0017276,biolink:subclass_of,MONDO:0015547
MONDO:0005180,biolink:subclass_of,MONDO:0021095
MONDO:0005129,biolink:subclass_of,MONDO:0001176
MONDO:0005298,biolink:subclass_of,MONDO:0000837
MONDO:0005148,biolink:subclass_of,MONDO:0005015
MONDO:0005520,biolink:has_phenotype,HP:0100512
MONDO:0005203,biolink:subclass_of,MONDO:0021178
MONDO:0008159,biolink:subclass_of,MONDO:0005298
MONDO:0005301,biolink:subclass_of,MONDO:0005560
MONDO:0005155,biolink:subclass_of,MONDO:0005154
MONDO:0018874,biolink:related_to,MONDO:0002280
MONDO:0005401,biolink:subclass_of,MONDO:0005070
MONDO:0005401,biolink:subclass_of,MONDO:0005335
MONDO:0005401,biolink:subclass_of,MONDO:0003409
MONDO:0005359,biolink:subclass_of,MONDO:0005154
MONDO:0002492,biolink:subclass_of,MONDO:0001106
GO:0042369,biolink:related_to,CHEBI:27300
GO:0042369,biolink:subclass_of,GO:0042359
GO:0042368,biolink:related_to,CHEBI:27300
GO:0042368,biolink:subclass_of,GO:0042359
GO:0042359,biolink:related_to,CHEBI:27300
GO:0033280,biolink:related_to,CHEBI:27300
HP:0100512,biolink:related_to,CHEBI:27300
GO:0005499,biolink:related_to,CHEBI:27300
CHEBI:73558,biolink:subclass_of,CHEBI:27300
GO:0071305,biolink:related_to,CHEBI:27300
GO:0071305,biolink:subclass_of,GO:0033280
MONDO:0020696,biolink:subclass_of,MONDO:0005066
MONDO:0005917,biolink:subclass_of,MONDO:0002654
MONDO:0003620,biolink:subclass_of,MONDO:0005071
MONDO:0001529,biolink:subclass_of,MONDO:0002280
MONDO:0005885,biolink:subclass_of,MONDO:0002135
MONDO:0019052,biolink:subclass_of,MONDO:0005066
MONDO:0006781,biolink:subclass_of,MONDO:0021678
MONDO:0021104,biolink:subclass_of,MONDO:0004790
MONDO:0021104,biolink:subclass_of,MONDO:0043693
MONDO:0004790,biolink:subclass_of,MONDO:0005154
MONDO:0002245,biolink:subclass_of,MONDO:0005570
MONDO:0002281,biolink:subclass_of,MONDO:0002280
MONDO:0002280,biolink:subclass_of,MONDO:0005570
CHEBI:140785,biolink:subclass_of,CHEBI:23333
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005298
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005155
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005401
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005359
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021104
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021074
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005154
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005240
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005347
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021187
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005096
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005059
CHEBI:26195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005560
MONDO:0043280,biolink:subclass_of,MONDO:0005071
MONDO:0100280,biolink:subclass_of,MONDO:0019052
MONDO:0005385,biolink:subclass_of,MONDO:0004995
MONDO:0002494,biolink:subclass_of,MONDO:0002025
MONDO:0005099,biolink:subclass_of,MONDO:0005560
MONDO:0021085,biolink:subclass_of,MONDO:0005070
MONDO:0021085,biolink:subclass_of,MONDO:0021223
MONDO:0002332,biolink:subclass_of,MONDO:0005833
MONDO:0002332,biolink:subclass_of,MONDO:0005570
MONDO:0011781,biolink:related_to,MONDO:0005559
MONDO:0011781,biolink:has_phenotype,HP:0000726
MONDO:0002531,biolink:subclass_of,MONDO:0005070
MONDO:0002531,biolink:subclass_of,MONDO:0005093
MONDO:0005100,biolink:subclass_of,MONDO:0005093
MONDO:0005283,biolink:subclass_of,MONDO:0005071
MONDO:0008375,biolink:subclass_of,MONDO:0005283
MONDO:0024327,biolink:subclass_of,MONDO:0005300
MONDO:0024327,biolink:subclass_of,MONDO:0001106
MONDO:0003634,biolink:subclass_of,MONDO:0005240
MONDO:0010811,biolink:subclass_of,MONDO:0005043
MONDO:0004522,biolink:subclass_of,MONDO:0004335
MONDO:0021095,biolink:subclass_of,MONDO:0003996
MONDO:0006966,biolink:subclass_of,MONDO:0005559
MONDO:0006966,biolink:related_to,MONDO:0005180
MONDO:0004982,biolink:subclass_of,MONDO:0002356
MONDO:0021040,biolink:subclass_of,MONDO:0005070
MONDO:0021040,biolink:subclass_of,MONDO:0002356
MONDO:0021040,biolink:subclass_of,MONDO:0021223
MONDO:0002356,biolink:subclass_of,MONDO:0004335
MONDO:0005416,biolink:subclass_of,MONDO:0005178
MONDO:0001913,biolink:subclass_of,MONDO:0005372
MONDO:0013209,biolink:subclass_of,MONDO:0004790
MONDO:0005527,biolink:subclass_of,MONDO:0005071
MONDO:0015459,biolink:subclass_of,MONDO:0004993
MONDO:0005395,biolink:subclass_of,MONDO:0005071
MONDO:0004069,biolink:subclass_of,MONDO:0019052
MONDO:0018908,biolink:subclass_of,MONDO:0005062
MONDO:0004095,biolink:subclass_of,MONDO:0005062
MONDO:0043693,biolink:subclass_of,MONDO:0005154
MONDO:0005525,biolink:subclass_of,MONDO:0005402
MONDO:0005525,biolink:subclass_of,MONDO:0005059
MONDO:0012883,biolink:subclass_of,MONDO:0018874
MONDO:0007896,biolink:subclass_of,MONDO:0018874
MONDO:0005402,biolink:subclass_of,MONDO:0005059
MONDO:0005264,biolink:subclass_of,MONDO:0005299
MONDO:0005053,biolink:subclass_of,MONDO:0005385
MONDO:0005020,biolink:subclass_of,MONDO:0004335
MONDO:0006857,biolink:subclass_of,MONDO:0002679
MONDO:0005347,biolink:subclass_of,MONDO:0005066
MONDO:0024633,biolink:related_to,MONDO:0005044
MONDO:0024633,biolink:subclass_of,MONDO:0005240
MONDO:0006796,biolink:related_to,MONDO:0005044
MONDO:0006796,biolink:subclass_of,MONDO:0005560
MONDO:0005149,biolink:subclass_of,MONDO:0005044
MONDO:0021187,biolink:subclass_of,MONDO:0005066
MONDO:0006789,biolink:subclass_of,MONDO:0005570
MONDO:0005231,biolink:subclass_of,MONDO:0002251
MONDO:0002251,biolink:subclass_of,MONDO:0005154
MONDO:0005252,biolink:subclass_of,MONDO:0005267
MONDO:0005267,biolink:subclass_of,MONDO:0004995
MONDO:0005453,biolink:subclass_of,MONDO:0005267
MONDO:0013098,biolink:subclass_of,MONDO:0005365
MONDO:0001076,biolink:related_to,MONDO:0002909
MONDO:0021042,biolink:subclass_of,MONDO:0005070
MONDO:0700226,biolink:subclass_of,MONDO:0005271
MONDO:0005030,biolink:subclass_of,MONDO:0005917
MONDO:0019391,biolink:subclass_of,MONDO:0003225
MONDO:0005362,biolink:subclass_of,MONDO:0002036
MONDO:0005313,biolink:subclass_of,MONDO:0005020
MONDO:0005266,biolink:subclass_of,MONDO:0005283
MONDO:0005266,biolink:subclass_of,MONDO:0005066
MONDO:0005266,biolink:related_to,MONDO:0005015
MONDO:0006626,biolink:related_to,MONDO:0005015
MONDO:0005016,biolink:subclass_of,MONDO:0005066
MONDO:0005016,biolink:related_to,MONDO:0005015
MONDO:0005016,biolink:subclass_of,MONDO:0005300
MONDO:0000960,biolink:related_to,MONDO:0005148
MONDO:0005147,biolink:subclass_of,MONDO:0005015
MONDO:0005010,biolink:subclass_of,MONDO:0005267
MONDO:0005335,biolink:subclass_of,MONDO:0005070
MONDO:0021400,biolink:subclass_of,MONDO:0003409
MONDO:0005101,biolink:subclass_of,MONDO:0005292
MONDO:0005292,biolink:subclass_of,MONDO:0003409
MONDO:0005292,biolink:subclass_of,MONDO:0005265
MONDO:0005292,biolink:subclass_of,MONDO:0002269
MONDO:0002679,biolink:subclass_of,MONDO:0005394
MONDO:0004994,biolink:subclass_of,MONDO:0005267
MONDO:0004994,biolink:subclass_of,MONDO:0003939
MONDO:0005096,biolink:subclass_of,MONDO:0004993
MONDO:0005086,biolink:subclass_of,MONDO:0004970
MONDO:0019210,biolink:subclass_of,MONDO:0004993
MONDO:0019210,biolink:subclass_of,MONDO:0005872
MONDO:0007256,biolink:subclass_of,MONDO:0004993
MONDO:0007256,biolink:subclass_of,MONDO:0004970
MONDO:0021100,biolink:subclass_of,MONDO:0005070
MONDO:0005299,biolink:subclass_of,MONDO:0005053
MONDO:0043510,biolink:subclass_of,MONDO:0021178
MONDO:0043510,biolink:subclass_of,MONDO:0005560
MONDO:0006684,biolink:subclass_of,MONDO:0005560
MONDO:0003225,biolink:subclass_of,MONDO:0005046
MONDO:0003225,biolink:subclass_of,MONDO:0005570
MONDO:0007179,biolink:subclass_of,MONDO:0005046
MONDO:0005311,biolink:subclass_of,MONDO:0002277
MONDO:0004970,biolink:subclass_of,MONDO:0004993
MONDO:0015796,biolink:subclass_of,MONDO:0021178
MONDO:0015796,biolink:subclass_of,MONDO:0005275
MONDO:0001484,biolink:subclass_of,MONDO:0005090
MONDO:0002009,biolink:subclass_of,MONDO:0002050
GO:0097334,biolink:related_to,CHEBI:8028
CHEBI:50919,biolink:subclass_of,CHEBI:23888
CHEBI:37930,biolink:subclass_of,CHEBI:65190
CHEBI:46851,biolink:subclass_of,CHEBI:46845
MONDO:0007661,biolink:subclass_of,MONDO:0005395
MONDO:0007661,biolink:subclass_of,MONDO:0002420
MONDO:0100460,biolink:related_to,MONDO:0008575
MONDO:0000831,biolink:subclass_of,MONDO:0005385
MONDO:0005567,biolink:subclass_of,MONDO:0002494
MONDO:0006732,biolink:subclass_of,MONDO:0005071
MONDO:0045057,biolink:subclass_of,MONDO:0002039
MONDO:0005721,biolink:subclass_of,MONDO:0005747
MONDO:0005640,biolink:subclass_of,MONDO:0005560
CHEBI:59806,biolink:related_to,CHEBI:17688
CHEBI:39162,biolink:related_to,CHEBI:17688
CHEBI:39162,biolink:subclass_of,CHEBI:138000
CHEBI:18723,biolink:related_to,CHEBI:17688
CHEBI:18723,biolink:related_to,CHEBI:39162
CHEBI:18723,biolink:related_to,CHEBI:59163
CHEBI:18723,biolink:related_to,CHEBI:49110
CHEBI:18723,biolink:related_to,CHEBI:35474
CHEBI:18723,biolink:related_to,CHEBI:35471
CHEBI:49110,biolink:subclass_of,CHEBI:23888
CHEBI:35474,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005260
CHEBI:138000,biolink:subclass_of,CHEBI:26416
CHEBI:81822,biolink:related_to,CHEBI:15940
CHEBI:81822,biolink:subclass_of,CHEBI:83403
CHEBI:32544,biolink:related_to,CHEBI:15940
CHEBI:32544,biolink:subclass_of,CHEBI:176839
CHEBI:17154,biolink:related_to,CHEBI:15940
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005559
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005301
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005359
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005098
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004790
CHEBI:17154,biolink:related_to,CHEBI:176497
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002531
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001386
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0008487
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0013209
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002177
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005453
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005147
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005299
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005394
CHEBI:17154,biolink:subclass_of,CHEBI:26416
CHEBI:17154,biolink:subclass_of,CHEBI:176839
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0016064
CHEBI:17154,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006604
CHEBI:17154,biolink:related_to,CHEBI:67079
CHEBI:17154,biolink:related_to,CHEBI:63726
CHEBI:35679,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005068
CHEBI:35679,biolink:treats_or_applied_or_studied_to_treat,MONDO:0037748
CHEBI:35679,biolink:subclass_of,CHEBI:23888
CHEBI:35620,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005044
CHEBI:35620,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005068
CHEBI:35620,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005252
CHEBI:35620,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004979
CHEBI:35620,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024644
MONDO:0005249,biolink:subclass_of,MONDO:0024355
MONDO:0019975,biolink:subclass_of,MONDO:0005093
MONDO:0005277,biolink:subclass_of,MONDO:0005560
MONDO:0006573,biolink:subclass_of,MONDO:0005066
MONDO:0006573,biolink:subclass_of,MONDO:0005093
MONDO:0005300,biolink:subclass_of,MONDO:0005240
MONDO:0017773,biolink:subclass_of,MONDO:0005066
MONDO:0037748,biolink:subclass_of,MONDO:0005066
MONDO:0037748,biolink:subclass_of,MONDO:0021187
MONDO:0006715,biolink:subclass_of,MONDO:0005010
CHEBI:77906,biolink:related_to,CHEBI:50694
CHEBI:77906,biolink:related_to,CHEBI:71337
CHEBI:71337,biolink:related_to,CHEBI:50694
CHEBI:71337,biolink:related_to,CHEBI:77906
CHEBI:26895,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005559
CHEBI:26895,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006604
CHEBI:26895,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005093
CHEBI:139592,biolink:subclass_of,CHEBI:26878
MONDO:0007007,biolink:subclass_of,MONDO:0005297
MONDO:0021680,biolink:subclass_of,MONDO:0021679
MONDO:0024313,biolink:subclass_of,MONDO:0005113
MONDO:0043797,biolink:subclass_of,MONDO:0021178
MONDO:0043797,biolink:subclass_of,MONDO:0002545
MONDO:0006604,biolink:subclass_of,MONDO:0005093
MONDO:0024355,biolink:subclass_of,MONDO:0005087
MONDO:0021113,biolink:subclass_of,MONDO:0005275
MONDO:0005083,biolink:subclass_of,MONDO:0005046
MONDO:0005114,biolink:subclass_of,MONDO:0021680
MONDO:0005314,biolink:subclass_of,MONDO:0005301
MONDO:0005373,biolink:subclass_of,MONDO:0005113
MONDO:0018059,biolink:subclass_of,MONDO:0005373
MONDO:0018059,biolink:subclass_of,MONDO:0006670
MONDO:0006670,biolink:subclass_of,MONDO:0005113
MONDO:0006926,biolink:subclass_of,MONDO:0005113
MONDO:0021679,biolink:subclass_of,MONDO:0005113
MONDO:0005752,biolink:subclass_of,MONDO:0005227
MONDO:0005752,biolink:subclass_of,MONDO:0024619
MONDO:0006669,biolink:subclass_of,MONDO:0005113
MONDO:0005229,biolink:subclass_of,MONDO:0005113
GO:0042442,biolink:related_to,CHEBI:16796
GO:0042442,biolink:subclass_of,GO:0030186
GO:0030187,biolink:related_to,CHEBI:16796
GO:0030187,biolink:subclass_of,GO:0030186
GO:0030186,biolink:related_to,CHEBI:16796
GO:0008502,biolink:related_to,CHEBI:16796
GO:1904408,biolink:related_to,CHEBI:16796
CHEBI:16765,biolink:subclass_of,CHEBI:27162
CHEBI:35623,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001386
CHEBI:35623,biolink:subclass_of,CHEBI:35488
CHEBI:35623,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005260
MONDO:0013600,biolink:subclass_of,MONDO:0005560
MONDO:0024361,biolink:subclass_of,MONDO:0003406
MONDO:0000694,biolink:subclass_of,MONDO:0002050
MONDO:0001106,biolink:subclass_of,MONDO:0005240
MONDO:0024644,biolink:subclass_of,MONDO:0005053
MONDO:0016013,biolink:subclass_of,MONDO:0016677
MONDO:0017094,biolink:subclass_of,MONDO:0005560
MONDO:0021117,biolink:subclass_of,MONDO:0005070
MONDO:0021117,biolink:subclass_of,MONDO:0005275
MONDO:0100192,biolink:subclass_of,MONDO:0005154
MONDO:0019956,biolink:subclass_of,MONDO:0005560
MONDO:0006032,biolink:subclass_of,MONDO:0006026
MONDO:0019087,biolink:subclass_of,MONDO:0004993
CHEBI:57643,biolink:related_to,CHEBI:16110
MONDO:0001595,biolink:subclass_of,MONDO:0005395
MONDO:0800105,biolink:subclass_of,MONDO:0002025
MONDO:0003996,biolink:subclass_of,MONDO:0005560
MONDO:0006642,biolink:subclass_of,MONDO:0021698
GO:1905120,biolink:related_to,CHEBI:5613
GO:1905120,biolink:subclass_of,GO:1905119
GO:1905119,biolink:related_to,CHEBI:5613
CHEBI:66956,biolink:subclass_of,CHEBI:23888
CHEBI:65190,biolink:subclass_of,CHEBI:35476
HP:0410209,biolink:related_to,CHEBI:27470
HP:0100507,biolink:related_to,CHEBI:27470
HP:0100507,biolink:subclass_of,HP:0040087
HP:0040087,biolink:related_to,CHEBI:27470
HP:0032164,biolink:related_to,CHEBI:27470
HP:0032164,biolink:subclass_of,HP:0040087
CHEBI:62501,biolink:related_to,CHEBI:27470
MONDO:0005989,biolink:subclass_of,MONDO:0005707
MONDO:0002049,biolink:subclass_of,MONDO:0002245
MONDO:0008449,biolink:subclass_of,MONDO:0002545
MONDO:0001068,biolink:has_phenotype,HP:0100512
MONDO:0005375,biolink:subclass_of,MONDO:0005070
MONDO:0021251,biolink:subclass_of,MONDO:0005070
MONDO:0000437,biolink:subclass_of,MONDO:0005395
MONDO:0011849,biolink:subclass_of,MONDO:0008383
MONDO:0011849,biolink:related_to,MONDO:0005083
MONDO:0015194,biolink:subclass_of,MONDO:0002280
MONDO:0020108,biolink:subclass_of,MONDO:0003664
MONDO:0015909,biolink:subclass_of,MONDO:0002280
CHEBI:84340,biolink:related_to,CHEBI:3962
CHEBI:84340,biolink:subclass_of,CHEBI:26195
CHEBI:84340,biolink:related_to,CHEBI:35610
CHEBI:84340,biolink:subclass_of,CHEBI:35618
CHEBI:17620,biolink:related_to,CHEBI:67079
CHEBI:50733,biolink:subclass_of,CHEBI:23888
CHEBI:35610,biolink:treats_or_applied_or_studied_to_treat,MONDO:0018908
CHEBI:35610,biolink:treats_or_applied_or_studied_to_treat,MONDO:0012883
CHEBI:35610,biolink:subclass_of,CHEBI:23888
CHEBI:35610,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005062
MONDO:0004849,biolink:subclass_of,MONDO:0005002
MONDO:0018020,biolink:subclass_of,MONDO:0029000
MONDO:0015760,biolink:subclass_of,MONDO:0018908
MONDO:0005265,biolink:subclass_of,MONDO:0005020
MONDO:0005265,biolink:subclass_of,MONDO:0005046
MONDO:0021223,biolink:subclass_of,MONDO:0005070
MONDO:0001134,biolink:subclass_of,MONDO:0005044
MONDO:0043579,biolink:subclass_of,MONDO:0002269
MONDO:0001673,biolink:subclass_of,MONDO:0004335
MONDO:0005590,biolink:subclass_of,MONDO:0004970
MONDO:0021698,biolink:subclass_of,MONDO:0002494
CHEBI:53658,biolink:related_to,CHEBI:29007
CHEBI:23066,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024313
MONDO:0005972,biolink:subclass_of,MONDO:0005249
MONDO:0005972,biolink:subclass_of,MONDO:0005114
MONDO:0005972,biolink:subclass_of,MONDO:0004652
MONDO:0004652,biolink:subclass_of,MONDO:0005249
MONDO:0004652,biolink:subclass_of,MONDO:0005113
MONDO:0005246,biolink:subclass_of,MONDO:0003225
MONDO:0005845,biolink:subclass_of,MONDO:0019956
MONDO:0006913,biolink:subclass_of,MONDO:0005114
MONDO:0000889,biolink:subclass_of,MONDO:0006670
MONDO:0000889,biolink:subclass_of,MONDO:0006926
MONDO:0000889,biolink:subclass_of,MONDO:0021108
MONDO:0030603,biolink:subclass_of,MONDO:0005113
MONDO:0021678,biolink:subclass_of,MONDO:0005113
MONDO:0002269,biolink:subclass_of,MONDO:0005020
MONDO:0020920,biolink:subclass_of,MONDO:0005113
MONDO:0004235,biolink:subclass_of,MONDO:0005020
MONDO:0004471,biolink:subclass_of,MONDO:0005113
MONDO:0006875,biolink:subclass_of,MONDO:0005044
MONDO:0005393,biolink:subclass_of,MONDO:0005066
CHEBI:46195,biolink:related_to,CHEBI:35475
